Timestamp,scan,PosX,PosY,PosZ,RotX,RotY,RotZ,Joint0RotX,Joint0RotY,Joint0RotZ,Joint1RotX,Joint1RotY,Joint1RotZ
9.7396,False,48.3997,-0.7236,5.9651,270.8495,82.9739,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7468,False,48.5724,-0.8954,5.3078,271.0496,83.7638,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7542,False,48.7430,-1.0699,4.6212,271.2515,84.5842,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7609,False,48.8899,-1.2244,3.9946,271.4298,85.3290,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7676,False,49.0266,-1.3726,3.3742,271.5999,86.0629,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7743,False,49.1567,-1.5185,2.7425,271.7665,86.8067,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7811,False,49.2805,-1.6628,2.0927,271.9307,87.5684,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7877,False,49.3882,-1.7940,1.4769,272.0793,88.2872,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.7947,False,49.4920,-1.9274,0.8205,272.2299,89.0503,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8012,False,49.5809,-2.0493,0.1875,272.3667,89.7834,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8091,False,49.6717,-2.1851,-0.5662,272.5187,90.6531,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8157,False,49.7338,-2.2896,-1.1927,272.6350,91.3738,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8238,False,49.7947,-2.4119,-1.9994,272.7708,92.2994,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8331,False,49.8346,-2.5287,-2.8867,272.8998,93.3152,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8405,False,49.8439,-2.6092,-3.6194,272.9886,94.1532,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8474,False,49.8315,-2.6690,-4.2936,273.0545,94.9247,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8546,False,49.7963,-2.7142,-4.9763,273.1044,95.7069,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8612,False,49.7439,-2.7468,-5.6075,273.1408,96.4316,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8675,False,49.6750,-2.7723,-6.2315,273.1695,97.1501,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8748,False,49.5773,-2.7941,-6.9405,273.1945,97.9693,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8813,False,49.4744,-2.8075,-7.5707,273.2105,98.7001,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8884,False,49.3436,-2.8165,-8.2702,273.2221,99.5146,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.8948,False,49.2183,-2.8197,-8.8695,273.2270,100.2155,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9022,False,49.0565,-2.8183,-9.5731,273.2273,101.0422,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9090,False,48.8899,-2.8125,-10.2363,273.2227,101.8254,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9155,False,48.7261,-2.8035,-10.8432,273.2144,102.5457,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9221,False,48.5491,-2.7910,-11.4593,273.2024,103.2807,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9286,False,48.3579,-2.7750,-12.0870,273.1865,104.0334,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9359,False,48.1401,-2.7544,-12.7630,273.1655,104.8488,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9424,False,47.9384,-2.7333,-13.3582,273.1437,105.5706,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9490,False,47.7193,-2.7089,-13.9762,273.1183,106.3244,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9555,False,47.4984,-2.6827,-14.5736,273.0907,107.0572,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9624,False,47.2563,-2.6528,-15.2024,273.0590,107.8330,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9689,False,47.0196,-2.6224,-15.7942,273.0263,108.5676,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9752,True,46.7803,-2.5907,-16.3720,272.9921,109.2889,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9828,False,46.4895,-2.5512,-17.0497,272.9492,110.1403,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9900,False,46.2035,-2.5113,-17.6927,272.9056,110.9534,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
9.9969,False,45.9169,-2.4707,-18.3159,272.8611,111.7467,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0036,False,45.6347,-2.4301,-18.9110,272.8164,112.5091,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0103,False,45.3496,-2.3886,-19.4953,272.7702,113.2623,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0172,False,45.0459,-2.3440,-20.1001,272.7205,114.0471,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0242,False,44.7317,-2.2974,-20.7086,272.6684,114.8418,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0306,False,44.4363,-2.2533,-21.2658,272.6188,115.5743,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0373,False,44.1233,-2.2065,-21.8413,272.5660,116.3359,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0441,False,43.7984,-2.1576,-22.4242,272.5108,117.1117,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0532,False,43.3520,-2.0903,-23.2018,272.4343,118.1555,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0621,False,42.9123,-2.0240,-23.9438,272.3585,119.1603,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0704,False,42.4914,-1.9605,-24.6332,272.2857,120.1018,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0771,False,42.1361,-1.9070,-25.2005,272.2241,120.8825,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0839,False,41.7811,-1.8536,-25.7544,272.1627,121.6502,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0907,False,41.4157,-1.7988,-26.3120,272.0995,122.4284,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.0970,False,41.0715,-1.7474,-26.8263,272.0399,123.1509,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1041,False,40.6796,-1.6890,-27.3990,271.9722,123.9616,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1105,False,40.3195,-1.6357,-27.9139,271.9103,124.6956,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1174,False,39.9314,-1.5785,-28.4573,271.8437,125.4757,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1240,False,39.5515,-1.5228,-28.9782,271.7788,126.2291,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1305,False,39.1665,-1.4667,-29.4949,271.7133,126.9822,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1373,False,38.7645,-1.4085,-30.0235,271.6453,127.7583,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1440,False,38.3652,-1.3511,-30.5375,271.5782,128.5186,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1507,False,37.9580,-1.2930,-31.0509,271.5104,129.2843,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1574,False,37.5466,-1.2348,-31.5588,271.4421,130.0478,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1640,False,37.1341,-1.1768,-32.0577,271.3741,130.8039,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1709,False,36.6960,-1.1159,-32.5763,271.3024,131.5965,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1777,False,36.2666,-1.0567,-33.0739,271.2329,132.3638,90.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1846,False,35.8185,-0.9955,-33.5822,271.1611,133.1543,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1911,False,35.3922,-0.9379,-34.0556,271.0938,133.8975,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.1978,False,34.9475,-0.8784,-34.5392,271.0239,134.6637,89.9996,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2048,False,34.4812,-0.8167,-35.0353,270.9514,135.4565,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2114,False,34.0331,-0.7581,-35.5019,270.8829,136.2103,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2180,False,33.5821,-0.6997,-35.9615,270.8147,136.9594,90.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2245,False,33.1299,-0.6419,-36.4127,270.7468,137.7026,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2313,False,32.6528,-0.5817,-36.8783,270.6764,138.4773,90.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2380,False,32.1803,-0.5229,-37.3293,270.6072,139.2365,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2448,False,31.6926,-0.4629,-37.7843,270.5381,140.0106,90.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2516,False,31.2047,-0.4038,-38.2292,270.4673,140.7769,90.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2586,False,30.6935,-0.3427,-38.6845,270.3971,141.5706,89.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2658,False,30.1589,-0.2798,-39.1489,270.3239,142.3903,90.0003,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2722,False,29.6796,-0.2243,-39.5555,270.2579,143.1179,90.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2788,True,29.1839,-0.1678,-39.9662,270.1938,143.8634,89.9989,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2857,False,28.6620,-0.1092,-40.3882,270.1282,144.6383,89.9992,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2923,False,28.1566,-0.0534,-40.7867,270.0560,235.3195,0.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.2986,False,27.6655,-0.0001,-41.1648,270.0198,236.0961,0.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3059,False,27.0956,0.0606,-41.5923,270.0626,236.9875,0.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3124,False,26.5793,0.1146,-41.9691,270.1312,327.6533,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3189,False,26.0592,0.1680,-42.3391,270.1938,328.3872,270.0006,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3257,False,25.5180,0.2225,-42.7139,270.2549,329.1451,270.0005,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3322,False,24.9870,0.2749,-43.0716,270.3165,329.8811,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3389,False,24.4363,0.3282,-43.4324,270.3764,330.6370,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3457,False,23.8810,0.3808,-43.7856,270.4370,331.3913,270.0005,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3527,False,23.2916,0.4353,-44.1492,270.4997,332.1851,270.0003,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3593,False,22.7415,0.4850,-44.4782,270.5553,332.9198,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3662,False,22.1541,0.5368,-44.8186,270.6148,333.6966,269.9997,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3734,False,21.5387,0.5897,-45.1632,270.6749,334.5035,269.9997,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3800,False,20.9684,0.6374,-45.4719,270.7290,335.2439,270.0004,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3872,False,20.3502,0.6877,-45.7949,270.7861,336.0408,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.3936,False,19.7857,0.7324,-46.0794,270.8363,336.7620,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4004,False,19.1922,0.7781,-46.3680,270.8880,337.5146,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4072,False,18.5888,0.8232,-46.6504,270.9392,338.2742,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4141,False,17.9658,0.8683,-46.9305,270.9895,339.0522,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4211,False,17.3381,0.9122,-47.2009,271.0391,339.8305,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4276,False,16.7455,0.9522,-47.4456,271.0841,340.5602,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4352,False,16.0552,0.9972,-47.7177,271.1344,341.4040,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4423,False,15.4033,1.0380,-47.9620,271.1800,342.1953,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4490,False,14.7838,1.0753,-48.1829,271.2222,342.9427,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4556,False,14.1688,1.1108,-48.3913,271.2617,343.6802,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4628,False,13.5041,1.1475,-48.6046,271.3033,344.4729,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4693,False,12.8905,1.1799,-48.7905,271.3391,345.2005,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4762,False,12.2385,1.2127,-48.9767,271.3760,345.9699,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4831,False,11.5864,1.2439,-49.1511,271.4110,346.7357,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4897,False,10.9587,1.2724,-49.3081,271.4428,347.4696,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.4972,False,10.2473,1.3028,-49.4730,271.4770,348.2979,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5039,False,9.5997,1.3287,-49.6113,271.5061,349.0487,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5111,False,8.9049,1.3547,-49.7472,271.5356,349.8514,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5176,False,8.2803,1.3765,-49.8585,271.5600,350.5706,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5245,False,7.6148,1.3981,-49.9656,271.5842,351.3347,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5312,False,6.9581,1.4176,-50.0599,271.6064,352.0868,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5383,False,6.2723,1.4362,-50.1464,271.6277,352.8704,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5448,False,5.6320,1.4519,-50.2161,271.6457,353.6008,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5515,False,4.9866,1.4661,-50.2757,271.6620,354.3356,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5583,False,4.3170,1.4791,-50.3261,271.6771,355.0970,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5648,False,3.6832,1.4898,-50.3633,271.6900,355.8173,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5713,False,3.0322,1.4991,-50.3908,271.7008,356.5565,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5777,False,2.4090,1.5065,-50.4071,271.7098,357.2638,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5851,True,1.6856,1.5131,-50.4137,271.7180,358.0851,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5921,False,1.0002,1.5174,-50.4078,271.7240,358.8634,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.5990,False,0.3171,1.5199,-50.3902,271.7278,359.6394,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6057,False,-0.3430,1.5205,-50.3621,271.7292,0.3901,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6124,False,-0.9900,1.5194,-50.3240,271.7289,1.1270,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6195,False,-1.6791,1.5164,-50.2721,271.7267,1.9130,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6260,False,-2.3208,1.5119,-50.2132,271.7227,2.6461,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6330,False,-3.0029,1.5053,-50.1395,271.7165,3.4276,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6398,False,-3.6742,1.4972,-50.0559,271.7086,4.1979,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6464,False,-4.3290,1.4890,-49.9662,271.7002,4.9516,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6529,False,-4.9605,1.4813,-49.8725,271.6928,5.6803,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6595,False,-5.5994,1.4738,-49.7705,271.6854,6.4192,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6684,False,-6.4509,1.4641,-49.6231,271.6756,7.4069,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6780,False,-7.3823,1.4540,-49.4468,271.6655,8.4915,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6867,False,-8.2172,1.4454,-49.2750,271.6573,9.4674,270.0003,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.6960,False,-9.1062,1.4366,-49.0777,271.6484,10.5114,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7044,False,-9.9125,1.4291,-48.8856,271.6411,11.4624,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7121,False,-10.6467,1.4226,-48.6996,271.6345,12.3320,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7218,False,-11.5672,1.4148,-48.4513,271.6268,13.4273,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7306,False,-12.3891,1.4083,-48.2152,271.6203,14.4107,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7383,False,-13.1189,1.4029,-47.9938,271.6149,15.2880,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7468,False,-13.9096,1.3974,-47.7414,271.6094,16.2437,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7551,False,-14.6837,1.3924,-47.4813,271.6047,17.1842,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7626,False,-15.3729,1.3882,-47.2387,271.6003,18.0264,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7693,False,-15.9998,1.3846,-47.0089,271.5969,18.7964,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7763,False,-16.6372,1.3813,-46.7662,271.5937,19.5830,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7833,False,-17.2818,1.3781,-46.5113,271.5910,20.3832,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7902,False,-17.9077,1.3753,-46.2545,271.5883,21.1645,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.7969,False,-18.5064,1.3729,-46.0001,271.5858,21.9152,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8043,False,-19.1715,1.3704,-45.7073,271.5836,22.7552,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8115,False,-19.8175,1.3683,-45.4125,271.5816,23.5758,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8189,False,-20.4711,1.3664,-45.1035,271.5799,24.4118,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8262,False,-21.1171,1.3648,-44.7873,271.5787,25.2438,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8348,False,-21.8702,1.3633,-44.4048,271.5775,26.2210,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8427,False,-22.5537,1.3622,-44.0443,271.5767,27.1156,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8518,False,-23.3363,1.3614,-43.6157,271.5764,28.1486,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8592,False,-23.9678,1.3610,-43.2572,271.5764,28.9899,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8675,False,-24.6774,1.3609,-42.8405,271.5767,29.9433,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8756,False,-25.3534,1.3611,-42.4293,271.5772,30.8603,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8834,False,-26.0036,1.3616,-42.0207,271.5782,31.7503,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.8914,True,-26.6642,1.3624,-41.5917,271.5794,32.6637,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9003,False,-27.3862,1.3636,-41.1064,271.5810,33.6727,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9095,False,-28.1276,1.3652,-40.5898,271.5835,34.7209,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9181,False,-28.8120,1.3671,-40.0958,271.5858,35.7002,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9268,False,-29.4950,1.3693,-39.5858,271.5888,36.6894,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9356,False,-30.1772,1.3718,-39.0590,271.5920,37.6899,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9445,False,-30.8623,1.3746,-38.5115,271.5952,38.7079,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9528,False,-31.4953,1.3776,-37.9887,271.5989,39.6611,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9633,False,-32.2754,1.3816,-37.3211,271.6039,40.8535,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9707,False,-32.8156,1.3847,-36.8430,271.6077,41.6912,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9775,False,-33.3107,1.3877,-36.3931,271.6112,42.4680,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9843,False,-33.8022,1.3909,-35.9348,271.6148,43.2485,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9917,False,-34.3219,1.3945,-35.4372,271.6191,44.0840,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
10.9982,False,-34.7798,1.3978,-34.9874,271.6228,44.8295,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0056,False,-35.2925,1.4017,-34.4704,271.6275,45.6752,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0126,False,-35.7715,1.4056,-33.9744,271.6318,46.4761,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0197,False,-36.2453,1.4096,-33.4705,271.6365,47.2791,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0265,False,-36.6970,1.4135,-32.9777,271.6409,48.0556,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0336,False,-37.1614,1.4178,-32.4576,271.6458,48.8653,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0411,False,-37.6482,1.4225,-31.8971,271.6511,49.7274,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0482,False,-38.0972,1.4270,-31.3657,271.6563,50.5353,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0550,False,-38.5168,1.4313,-30.8559,271.6612,51.3018,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0622,False,-38.9632,1.4361,-30.2990,271.6666,52.1305,269.9998,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0688,False,-39.3594,1.4405,-29.7914,271.6714,52.8777,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0756,False,-39.7639,1.4452,-29.2595,271.6768,53.6533,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0824,False,-40.1626,1.4499,-28.7213,271.6819,54.4303,270.0002,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0894,False,-40.5668,1.4549,-28.1605,271.6873,55.2325,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.0960,False,-40.9388,1.4596,-27.6302,271.6926,55.9840,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1028,False,-41.3139,1.4644,-27.0810,271.6981,56.7553,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1100,False,-41.7023,1.4696,-26.4959,271.7036,57.5698,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1170,False,-42.0746,1.4747,-25.9186,271.7093,58.3663,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1241,False,-42.4475,1.4800,-25.3231,271.7150,59.1808,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1311,False,-42.7996,1.4851,-24.7437,271.7206,59.9665,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1383,False,-43.1620,1.4905,-24.1289,271.7265,60.7935,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1454,False,-43.5070,1.4957,-23.5251,271.7321,61.5990,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1523,False,-43.8361,1.5008,-22.9307,271.7375,62.3858,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1596,False,-44.1753,1.5062,-22.2977,271.7435,63.2175,269.9999,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1674,False,-44.5247,1.5119,-21.6225,271.7497,64.0974,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
11.1758,False,-44.8955,1.5182,-20.8777,271.7561,65.0600,270.0001,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
